authfull,inst_name,cntry,np6024,firstyr,lastyr,rank (ns),nc9624 (ns),h24 (ns),hm24 (ns),nps (ns),ncs (ns),cpsf (ns),ncsf (ns),npsfl (ns),ncsfl (ns),c (ns),npciting (ns),cprat (ns),np6024 cited9624 (ns),self%,rank,nc9624,h24,hm24,nps,ncs,cpsf,ncsf,npsfl,ncsfl,c,npciting,cprat,np6024 cited9624,np6024_rw,nc9624_to_rw,nc9624_rw,sm-subfield-1,sm-subfield-1-frac,sm-subfield-2,sm-subfield-2-frac,sm-field,sm-field-frac,rank sm-subfield-1,rank sm-subfield-1 (ns),sm-subfield-1 count,rank_percentile,field_type,sample_id,replicate
"d'Errico, Francesco",Université de Bordeaux,fra,181,1993,2025,22150,13113,58,27.92158518146874,8,443,57,4390,106,6562,3.948144254958533,5732,2.28768318213538,173,0.1624,20565,15655,63,29.49304982793338,8,513,57,5227,106,7859,4.009049856993252,6232,2.512034659820282,173,0,0,18,Archaeology,0.5580110497237569,Anthropology,0.1215469613259668,Historical Studies,0.7237569060773481,9,12,19563,0-20,book_heavy,1,3
"Craig, Lyn",School of Social and Political Sciences,aus,78,2004,2025,46505,4136,30,21.58333333333334,10,1213,56,3703,70,4027,3.731478005627932,3310,1.249546827794562,71,0.0786,49999,4489,32,22.08333333333334,10,1309,56,4002,70,4352,3.75612659228719,3398,1.321071218363743,72,0,0,1,Sociology,0.1666666666666667,Family Studies,0.1538461538461539,Social Sciences,0.5897435897435898,118,126,11842,20-40,book_heavy,2,3
"Bretz, Stacey Lowery",Ohio Northern University,usa,77,2001,2025,133395,2401,29,17.77777777777778,10,392,16,630,56,2098,3.363876666708516,1615,1.486687306501548,74,0.1034,134914,2678,30,19.77777777777778,10,443,16,714,56,2343,3.412096662608949,1691,1.58367829686576,75,0,0,0,Education,0.8701298701298701,Polymers,0.03896103896103896,Social Sciences,0.8701298701298701,852,893,105560,40-60,book_heavy,3,3
"Yang, Shuching",National Sun Yat-Sen University,twn,100,2000,2025,149968,2377,25,16.48333333333333,15,192,44,1286,73,2008,3.318265285780062,2231,1.065441506051098,89,0.0333,164225,2459,26,17.48333333333333,15,207,44,1327,73,2071,3.335507956596119,2286,1.075678040244969,90,0,0,5,Education,0.48,Languages & Linguistics,0.07,Social Sciences,0.53,1117,1037,105560,60-80,book_heavy,4,3
"Woodhead, Martin",Open University,usa,68,1981,2017,227513,1268,15,12.5,24,543,40,795,63,1268,3.146285769168379,1157,1.095937770095073,29,0.048,250558,1332,16,12.5,24,575,40,837,63,1332,3.160536185996811,1190,1.119327731092437,30,0,0,0,Education,0.1029411764705882,Social Work,0.07352941176470588,Social Sciences,0.7647058823529411,1892,1774,105560,60-80,book_heavy,5,3
"Kuhn, Jochen",Ludwig-Maximilians-Universität München,deu,168,2011,2025,351640,3760,26,12.97287941527072,1,14,19,282,97,1371,2.953404455780589,3010,1.249169435215947,118,0.1615,273140,4484,32,14.55355017819955,1,31,19,408,97,1827,3.123091042498092,3229,1.388665221430784,126,0,0,1,Education,0.2619047619047619,General Physics,0.2559523809523809,Physics & Astronomy,0.4880952380952381,2097,2996,105560,80-100,book_heavy,6,3
"Thatcher, William Watters",University of Florida,usa,402,1965,2025,21795,19784,75,36.91063936063939,4,160,41,1757,199,9805,3.952571210254017,10703,1.848453704568813,388,0.1322,21638,22799,83,38.87866202425031,4,168,41,1957,199,11219,3.995594761219161,11378,2.003779223062049,392,0,0,1,Dairy & Animal Science,0.6840796019900498,Obstetrics & Reproductive Medicine,0.1716417910447761,"Agriculture, Fisheries & Forestry",0.7487562189054726,31,29,72794,0-20,journal_heavy,7,3
"Lindholt, J. Sanddal",Odense Universitetshospital,dnk,374,1993,2025,35761,17969,56,22.58932588073427,18,204,100,3247,199,4704,3.811048693642147,14762,1.217246985503319,321,0.1722,32997,21707,64,23.96008649267136,18,231,100,3821,199,5600,3.879505725166624,16934,1.281858981929845,331,0,0,15,Cardiovascular System & Hematology,0.5374331550802139,General & Internal Medicine,0.1390374331550802,Clinical Medicine,0.9144385026737968,1318,1410,235606,0-20,journal_heavy,8,3
"Goulet, Olivier J.",Hôpital Necker Enfants Malades,fra,504,1985,2024,24259,19570,76,23.2986663876874,45,388,135,2999,198,4762,3.923207090115944,13818,1.41626863511362,410,0.1679,21201,23520,84,26.41193223404148,45,436,135,3621,198,5794,4.00110841292037,15157,1.55175826350861,426,0,0,5,Gastroenterology & Hepatology,0.2361111111111111,Nutrition & Dietetics,0.2043650793650794,Clinical Medicine,0.7242063492063492,328,376,108265,0-20,journal_heavy,9,3
"Rubner, Michael F.",MIT School of Engineering,usa,293,1977,2020,24340,28508,87,38.97619047619047,7,169,18,251,176,20173,3.922338529037994,18597,1.532935419691348,257,0.0592,27934,30302,89,40.10119047619046,7,171,18,260,176,21260,3.925884725973962,19099,1.586575213361956,258,0,0,5,Polymers,0.3208191126279863,Applied Physics,0.1877133105802048,Chemistry,0.3651877133105802,264,207,124976,0-20,journal_heavy,10,3
"Li, Zhijun",Tongji University,chn,313,2000,2025,35605,12872,68,30.90476190476188,2,34,99,5859,184,7015,3.812380303071294,8865,1.45200225606317,271,0.1102,38106,14466,72,31.77142857142855,2,35,99,6454,184,7799,3.837081314003844,9402,1.538608806636886,282,0,0,9,Industrial Engineering & Automation,0.476038338658147,Artificial Intelligence & Image Processing,0.3450479233226837,Engineering,0.6038338658146964,309,285,122381,0-20,journal_heavy,11,3
"Bloem, Bastiaan Roelofs",Radboud University Medical Center,nld,953,1989,2025,8921,47026,100,41.25855423082645,2,86,77,6374,354,17312,4.184194876982988,31506,1.492604583253983,836,0.142,8348,54810,109,45.23648920434969,2,91,77,7236,354,19911,4.235035860210091,34221,1.601648110809152,857,0,0,22,Neurology & Neurosurgery,0.6222455403987408,General & Internal Medicine,0.05981112277019937,Clinical Medicine,0.8961175236096537,691,737,360881,0-20,journal_heavy,12,3
"Epelbaum, Evgeny",Ruhr-Universitat Bochum,deu,304,1999,2025,32907,8789,44,19.86445858235332,23,583,80,5408,115,5893,3.835749771553242,3935,2.233545108005083,220,0.3478,19520,13475,58,26.53263804781538,23,739,80,7375,115,8122,4.023284265119963,4575,2.945355191256831,234,0,0,3,Nuclear & Particle Physics,0.8618421052631579,General Physics,0.1085526315789474,Physics & Astronomy,0.9967105263157895,286,474,158450,0-20,journal_heavy,13,3
"Nashner, Lewis M.",Biomedical Business Development,usa,53,1971,2021,28265,9568,36,19.65952380952381,12,1335,24,3905,45,8822,3.879697908155683,6400,1.495,49,0.0396,33841,9962,36,19.65952380952381,12,1340,24,3965,45,9172,3.872045933255225,6542,1.522775909507796,49,0,0,2,Neurology & Neurosurgery,0.5660377358490566,Otorhinolaryngology,0.2075471698113208,Clinical Medicine,0.8867924528301887,2430,2079,360881,0-20,journal_heavy,14,3
"Paradis, Emmanuel",Université de Montpellier,fra,82,1993,2025,9908,20040,31,20.24823232323232,29,2871,46,18257,55,18614,4.158658019432401,18699,1.071715064976737,79,0.0225,11049,20502,33,21.24823232323232,29,2935,46,18416,55,18784,4.167943679159485,19008,1.078598484848485,79,0,0,6,Evolutionary Biology,0.4146341463414634,Ecology,0.2560975609756098,Biology,0.7804878048780488,115,112,30257,0-20,journal_heavy,15,3
"Stagg, John",Centre Hospitalier de L'Université de Montréal,can,113,2001,2025,45507,13409,51,15.77061342851528,3,272,23,2845,57,6216,3.738711874766462,9632,1.392130398671096,105,0.0953,50662,14822,52,15.99680390470576,3,276,23,3128,57,6732,3.751966639616039,10397,1.425603539482543,107,0,0,17,Oncology & Carcinogenesis,0.4247787610619469,Immunology,0.3539823008849557,Clinical Medicine,0.8761061946902655,2053,1939,355674,0-20,journal_heavy,16,3
"Ginsberg, Jeffrey Stephen",McMaster University,can,350,1988,2021,8471,34913,99,33.83241585784031,5,384,52,3942,204,15445,4.196741915877607,20974,1.664584723943931,308,0.0839,9256,38110,103,34.66142018684464,5,394,52,4224,204,16695,4.210201504373706,21834,1.745442887240084,310,0,0,5,Cardiovascular System & Hematology,0.3428571428571429,General & Internal Medicine,0.2771428571428571,Clinical Medicine,0.9885714285714285,446,407,235606,0-20,journal_heavy,17,3
"Fu, Jiamo Mou",Guangzhou Institute of Geochemistry,chn,591,1980,2019,37881,25248,85,32.31859292668115,2,30,18,720,358,15323,3.794085037775133,19463,1.297230642758054,537,0.1162,39089,28567,90,34.92308745176394,2,31,18,794,358,17180,3.829592344349171,20844,1.3705142966801,548,0,0,23,Environmental Sciences,0.3644067796610169,Geochemistry & Geophysics,0.2016949152542373,Earth & Environmental Sciences,0.6966101694915254,264,244,130223,0-20,journal_heavy,18,3
"Davis, James A.",Lawrence Berkeley National Laboratory,usa,124,1975,2022,20642,12801,57,24.14548409107231,2,746,17,4066,54,8045,3.967590024754527,9167,1.396421948292789,123,0.09029999999999999,22395,14071,61,25.27881742440564,2,754,17,4194,54,8485,3.986055983582897,9574,1.46970963024859,123,0,0,44,Geochemistry & Geophysics,0.2983870967741936,Environmental Sciences,0.2661290322580645,Earth & Environmental Sciences,0.6209677419354839,380,340,103460,0-20,journal_heavy,19,3
"Alter, Miriam J.",National Center for Infectious Diseases,usa,188,1982,2024,2760,31134,71,33.16843411617848,35,4891,66,11550,113,19444,4.439880303553639,22646,1.374812328888104,171,0.0386,3118,32385,75,33.86843411617848,35,4942,66,11817,113,19902,4.442956987018072,23130,1.400129701686122,171,0,0,16,General & Internal Medicine,0.1808510638297872,Gastroenterology & Hepatology,0.148936170212766,Clinical Medicine,0.6329787234042553,67,61,348741,0-20,journal_heavy,20,3
"Gokel, George W.",University of Missouri-St. Louis,usa,385,1970,2023,21432,12519,55,28.95001110001108,9,381,61,4305,309,9481,3.957169763859926,8555,1.463354763296318,372,0.1405,19395,14565,62,32.03334443334442,9,456,61,4587,309,11271,4.024744095863867,8863,1.643348753243823,373,0,0,5,Organic Chemistry,0.509090909090909,General Chemistry,0.2545454545454545,Chemistry,0.8831168831168831,417,438,179164,0-20,journal_heavy,21,3
"Rutqvist, Jonny",Lawrence Berkeley National Laboratory,usa,428,1990,2025,12021,14389,60,30.87606837606837,12,1063,85,6487,179,9231,4.110032442156417,9251,1.555399416279321,312,0.2048,9285,18094,69,35.48029304029304,12,1322,85,7903,179,11280,4.209827762585777,10130,1.786179664363277,353,0,0,11,Geological & Geomatics Engineering,0.3995327102803738,Energy,0.2196261682242991,Engineering,0.530373831775701,32,47,75876,0-20,journal_heavy,22,3
"Verstraete, Frank",Faculty of Mathematics,gbr,230,2001,2025,33501,21226,73,34.79920634920634,1,6,37,7492,149,14986,3.830754325286608,12163,1.745128668913919,224,0.1214,34251,24159,79,37.86587301587301,1,6,37,8163,149,16815,3.868201866713565,12765,1.892596944770858,224,0,0,0,General Physics,0.4826086956521739,Applied Physics,0.2347826086956522,Physics & Astronomy,0.9869565217391304,215,193,83749,0-20,journal_heavy,23,3
"Durrant, James R.",Imperial College London,gbr,604,1990,2025,9961,62474,135,48.24627268758088,8,54,24,1053,277,33021,4.157537824174748,42308,1.476647442564054,564,0.1169,9706,70743,146,51.88836850026499,8,58,24,1178,277,37085,4.1985649528573,44404,1.593167282226826,568,0,0,30,Nanoscience & Nanotechnology,0.2466887417218543,Chemical Physics,0.1076158940397351,Enabling & Strategic Technologies,0.4122516556291391,164,167,156020,0-20,journal_heavy,24,3
"Mannila, Heikki",Aalto University,fin,211,1982,2025,31224,11286,48,26.43489565989565,15,306,49,3269,135,7604,3.85150761920679,9692,1.164465538588527,188,0.0587,34547,11990,51,27.60156232656232,15,313,49,3344,135,8007,3.865887379513997,10154,1.18081544219027,190,1,18,5,Artificial Intelligence & Image Processing,0.4691943127962085,Information Systems,0.1184834123222749,Information & Communication Technologies,0.7345971563981043,722,694,458615,0-20,journal_heavy,25,3
"Lai, Jihsheng",Virginia Polytechnic Institute and State University,usa,502,1985,2025,11566,26173,73,33.80833333333332,14,336,70,5353,329,12422,4.119129361632003,21290,1.229356505401597,466,0.0636,11912,27951,75,36.86388888888889,14,388,70,5654,329,13428,4.149917443321485,21957,1.272988113130209,478,0,0,6,Electrical & Electronic Engineering,0.9223107569721115,Energy,0.02390438247011952,Engineering,0.9442231075697212,31,32,125178,0-20,journal_heavy,26,3
"Okuda, Takuo",Okayama University,jpn,282,1961,2011,32865,10470,51,23.75395437895437,7,354,97,2900,209,7436,3.836134827359989,7516,1.393028206492815,268,0.1211,32453,11912,56,26.05395437895437,7,361,97,3262,209,8466,3.884192707073929,7806,1.526005636689726,269,0,0,6,General Chemistry,0.3794326241134752,Organic Chemistry,0.1560283687943262,Chemistry,0.6524822695035462,125,129,57118,0-20,journal_heavy,27,3
"Saitou, Naruya",National Institute of Genetics Mishima,jpn,206,1984,2023,8180,59449,42,19.47438600379504,27,142,37,53301,107,55000,4.205208345413175,58494,1.01632646083359,181,0.0217,8472,60765,47,20.47663049843083,27,162,37,53474,107,55466,4.23128563317289,59257,1.025448470222927,185,0,0,29,Evolutionary Biology,0.2184466019417476,Genetics & Heredity,0.1601941747572816,Biomedical Research,0.4757281553398058,98,100,30257,0-20,journal_heavy,28,3
"Marmot, M. G.",University College London,gbr,1048,1969,2025,66,126533,170,81.86351009726914,155,9523,253,31014,604,68185,5.105067266929431,99402,1.272942194322046,960,0.1029,66,141051,177,85.21222591333361,155,9619,253,32298,604,72985,5.115706425270373,106021,1.330406240273153,966,0,0,52,Epidemiology,0.162032598274209,General & Internal Medicine,0.1418983700862896,Clinical Medicine,0.5311601150527325,2,2,9991,0-20,journal_heavy,29,3
"Sorrells, Mark Earl",Cornell University,usa,300,1982,2025,45865,27732,83,29.36644866124628,6,32,14,455,164,13312,3.7361604473485,17849,1.553700487422265,291,0.1301,46305,31879,92,30.8412031182588,6,32,14,551,164,14756,3.779300924571396,19151,1.664612813952274,291,0,0,8,Plant Biology & Botany,0.6577181208053692,Developmental Biology,0.1040268456375839,Biology,0.7449664429530202,576,584,189757,0-20,journal_heavy,30,3
"Burn, Donald H.",University of Waterloo,can,180,1983,2025,17981,8863,44,32.95952380952381,31,1488,74,4093,130,7198,4.005673494319383,6821,1.299369593901188,151,0.0717,18868,9548,49,33.62619047619047,31,1581,74,4382,130,7702,4.032106354393977,7061,1.352216399943351,152,0,0,9,Environmental Engineering,0.7333333333333333,Civil Engineering,0.08888888888888889,Engineering,0.8944444444444445,60,58,64516,0-20,journal_heavy,31,3
"Eyles, Nicholas",University of Toronto,can,197,1977,2025,31911,5936,41,27.9625,18,886,100,3539,148,4742,3.844896216704112,3847,1.543020535482194,182,0.1189,31096,6737,45,30.84345238095237,18,960,100,3919,148,5285,3.895858980066239,4032,1.670882936507937,184,0,0,1,Geology,0.4416243654822335,Paleontology,0.1878172588832487,Earth & Environmental Sciences,0.868020304568528,34,36,17259,0-20,journal_heavy,32,3
"Villarroya, Francesc",Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y Nutrición,esp,319,1985,2025,42574,14912,62,22.96475507348049,2,100,32,1880,140,8212,3.759034671735061,11511,1.295456519850578,302,0.158,43496,17711,67,24.53924812428933,2,103,32,2031,140,9138,3.798243230842616,13082,1.353844977832136,305,0,0,14,Endocrinology & Metabolism,0.2601880877742947,Biochemistry & Molecular Biology,0.219435736677116,Clinical Medicine,0.5141065830721003,960,966,96207,0-20,journal_heavy,33,3
"Simon, Barry R.",California Institute of Technology,usa,358,1969,2025,2951,16259,62,51.5,129,6627,146,7389,322,15586,4.427607305774981,11601,1.401517110593914,331,0.0803,2958,17678,67,54.91666666666667,129,6970,146,7795,322,16837,4.45537752377009,11826,1.494841873837308,339,0,0,9,General Mathematics,0.4497206703910615,Mathematical Physics,0.2150837988826816,Mathematics & Statistics,0.553072625698324,6,5,72185,0-20,journal_heavy,34,3
"Liang, Raymond Hin Suen",The University of Hong Kong Li Ka Shing Faculty of Medicine,hkg,444,1987,2025,41351,15065,58,23.85836999700539,10,239,77,1451,193,4946,3.767486503396199,11707,1.286836935166994,412,0.1227,41875,17172,64,25.93452540280699,10,247,77,1567,193,5421,3.809569532839419,12681,1.354151880766501,418,1,6,12,Immunology,0.4279279279279279,Oncology & Carcinogenesis,0.2117117117117117,Clinical Medicine,0.9324324324324325,1224,1252,166615,0-20,journal_heavy,35,3
"Leserman, Jane L.",UNC School of Medicine,usa,126,1978,2021,30851,10665,53,19.26958874458873,10,1054,35,3554,39,3665,3.854850341113878,8375,1.273432835820896,125,0.09630000000000001,32688,11802,57,20.1862554112554,10,1073,35,3850,39,3976,3.882080159981038,8809,1.339766148257464,125,0,0,1,Psychiatry,0.3968253968253968,Public Health,0.1746031746031746,Clinical Medicine,0.6825396825396826,724,705,85760,0-20,journal_heavy,36,3
"Rippka, Rosmarie",CNRS Centre National de la Recherche Scientifique,fra,56,1971,2022,41116,9677,30,12.70091290139244,3,937,11,7111,15,7197,3.769170230691618,8475,1.141828908554572,56,0.0397,47794,10077,31,12.90924623472577,3,945,11,7199,15,7295,3.769585167835964,8700,1.158275862068965,56,0,0,5,Microbiology,0.5357142857142857,Materials,0.08928571428571429,Biomedical Research,0.7321428571428571,1200,1040,217955,0-20,journal_heavy,37,3
"McClanahan, Tim R.",Wildlife Conservation Society,usa,330,1986,2025,4376,20910,79,44.98646852424392,56,1761,193,8870,237,11647,4.343820371611754,13705,1.525720539948924,309,0.2082,3133,26409,90,48.43441629221459,56,2323,193,11433,237,15043,4.442066614245562,14855,1.777785257489061,313,0,0,8,Marine Biology & Hydrobiology,0.3221884498480243,Ecology,0.303951367781155,Biology,0.7264437689969605,8,13,52145,0-20,journal_heavy,38,3
"Bartsch, Thomas",Justus-Liebig-Universität Gießen,deu,106,1988,2024,33317,5639,36,21.0,14,1118,99,5614,102,5627,3.832268655732021,3571,1.579109493139177,99,0.1093,33631,6331,39,22.58333333333333,14,1159,99,6292,102,6313,3.873859126383962,3857,1.641431164117189,100,0,0,1,General Mathematics,0.8018867924528302,Applied Mathematics,0.1226415094339623,Mathematics & Statistics,0.9716981132075472,127,113,72185,0-20,journal_heavy,39,3
"Goebel, Rainer",Brain Innovation B.V.,nld,386,1997,2025,21648,24981,82,32.57289279348101,9,136,27,2159,142,8693,3.954438720086429,19733,1.265950438351999,348,0.1502,20071,29396,92,34.78635988194811,9,157,27,2482,142,10066,4.015407920098585,21359,1.376281661126457,363,0,0,11,Neurology & Neurosurgery,0.5906735751295337,Experimental Psychology,0.116580310880829,Clinical Medicine,0.7461139896373057,1538,1653,360881,0-20,journal_heavy,40,3
"Gasser, Thomas G.",Universitätsklinikum und Medizinische Fakultät Tübingen,deu,557,1988,2025,6690,47980,105,33.14761699441573,34,1177,78,2361,178,10746,4.250209240811631,33516,1.43155507817162,506,0.129,6594,55089,114,35.34590628320635,34,1210,78,2611,178,11947,4.287311654216063,36402,1.513350914784902,513,0,0,17,Neurology & Neurosurgery,0.6288288288288288,Genetics & Heredity,0.06306306306306306,Clinical Medicine,0.8684684684684685,559,560,360881,0-20,journal_heavy,41,3
"Beilock, Sian L.",Barnard College,usa,108,2001,2023,26091,12053,57,24.45238095238095,3,200,29,5237,89,11183,3.902789188312432,8059,1.495594986971088,102,0.0666,28979,12913,59,24.70238095238095,3,216,29,5569,89,11963,3.915724349824172,8306,1.554659282446424,102,0,0,5,Experimental Psychology,0.4722222222222222,Developmental & Child Psychology,0.09259259259259259,Psychology & Cognitive Sciences,0.7314814814814815,389,365,36527,0-20,journal_heavy,42,3
"Yates, John R.R.",Scripps Research Institute,usa,912,1985,2025,638,105328,158,64.87650865342705,13,1693,38,5211,251,39492,4.706091241567693,78059,1.349338321013592,878,0.107,634,117954,170,67.97018759081308,13,1744,38,5485,251,43465,4.72943547224139,83698,1.409280986403498,882,0,0,69,Developmental Biology,0.3464912280701755,Biochemistry & Molecular Biology,0.2467105263157895,Biomedical Research,0.6918859649122807,36,38,157999,0-20,journal_heavy,43,3
"McKenney, James M.",Virginia Commonwealth University,usa,182,1973,2021,27045,13390,52,23.42181175883835,40,854,84,3483,104,3917,3.892610038191934,10578,1.26583475137077,164,0.0698,30722,14394,54,23.93277667111905,40,859,84,3634,104,4085,3.899484005226876,11133,1.292912961465912,165,0,0,6,Cardiovascular System & Hematology,0.3956043956043956,Pharmacology & Pharmacy,0.2362637362637363,Clinical Medicine,0.8571428571428571,1233,1104,235606,0-20,journal_heavy,44,3
"Parker, S. K.",Curtin University,aus,205,1993,2025,6722,18522,62,32.56709956709955,10,1753,48,8810,141,15222,4.249185377186203,12778,1.449522616997965,175,0.0614,7256,19733,65,33.73376623376622,10,1881,48,9371,141,16138,4.266594593856624,13110,1.505186880244088,180,0,0,5,Business & Management,0.6078431372549019,Industrial Relations,0.02941176470588235,Economics & Business,0.8333333333333334,49,52,62666,0-20,journal_heavy,45,3
"Still, W. Clark","Schrödinger, LLC",usa,132,1973,2001,12019,17924,48,29.91541514041513,8,849,31,6291,123,17361,4.11006715984123,14742,1.215845882512549,129,0.0221,13874,18329,51,30.64874847374846,8,858,31,6304,123,17713,4.112436332912067,14855,1.233860652978795,129,0,0,2,Organic Chemistry,0.4393939393939394,General Chemistry,0.2803030303030303,Chemistry,0.8787878787878788,323,259,179164,0-20,journal_heavy,46,3
"Kazerooni, Ella A.",University of Michigan Medical School,usa,432,1990,2025,29853,31992,85,24.93911564654362,11,153,36,1713,138,4326,3.864215703684819,26154,1.223216334021564,387,0.1214,32393,36412,91,25.83082512584439,11,154,36,1797,138,4620,3.884638093792306,28497,1.277748534933502,395,0,0,15,Nuclear Medicine & Medical Imaging,0.5174013921113689,Respiratory System,0.222737819025522,Clinical Medicine,0.962877030162413,178,159,122662,0-20,journal_heavy,47,3
"Sacerdote, Bruce I.",Faculty of Arts and Sciences,usa,39,1996,2025,44631,7348,28,16.36666666666667,10,2201,10,2201,31,5745,3.74499606196776,6352,1.156801007556675,38,0.0141,53674,7453,28,16.36666666666667,10,2214,10,2214,31,5823,3.733742563786449,6430,1.159097978227061,38,0,0,0,Economics,0.7948717948717948,Econometrics,0.05128205128205128,Economics & Business,0.9230769230769231,414,387,51271,0-20,journal_heavy,48,3
"Miller, Peter B.",London School of Economics and Political Science,gbr,61,1986,2024,27541,7939,32,20.80952380952381,11,1292,31,6664,55,7835,3.887329997015021,5725,1.386724890829694,57,0.0241,31322,8135,34,21.30952380952381,11,1320,31,6813,55,8022,3.893991279963728,5787,1.405736996716779,57,0,0,0,Accounting,0.360655737704918,Sociology,0.06557377049180328,Economics & Business,0.639344262295082,18,21,6760,0-20,journal_heavy,49,3
"Prescott, Cindy E.",The University of British Columbia,can,174,1983,2024,19281,10559,47,26.75992063492061,13,1721,58,4138,105,5901,3.986648818281379,8631,1.223380836519523,162,0.085,19991,11540,50,28.75436507936506,13,1774,58,4475,105,6438,4.016685003156612,8974,1.285937151771785,163,0,0,2,Forestry,0.5459770114942529,Agronomy & Agriculture,0.1781609195402299,"Agriculture, Fisheries & Forestry",0.8218390804597702,10,8,34705,0-20,journal_heavy,50,3
"Hawthorne, Frank Christopher",University of Manitoba,can,670,1977,2025,10141,19140,57,35.84231601731604,51,1383,150,4879,365,9464,4.152999199011208,13790,1.387962291515591,612,0.2097,6655,24219,68,42.83517316017319,51,1885,150,6338,365,12567,4.285942353033529,14876,1.62805861790804,630,0,0,3,Geochemistry & Geophysics,0.85949177877429,Inorganic & Nuclear Chemistry,0.05530642750373692,Earth & Environmental Sciences,0.9118086696562033,83,130,103460,0-20,journal_heavy,51,3
"Conrad William Mullineaux, Conrad W.",Queen Mary University of London,gbr,142,1986,2025,42424,5887,44,25.09222525840171,22,827,44,1953,83,3557,3.760084165838646,3821,1.540696152839571,136,0.2019,38274,7376,50,27.9838669500434,22,899,44,2221,83,4326,3.835747222232477,4290,1.719347319347319,137,0,0,2,Plant Biology & Botany,0.2836879432624114,Microbiology,0.2553191489361702,Biomedical Research,0.624113475177305,471,524,189757,0-20,journal_heavy,52,3
"Vanmaekelbergh, Daniël A.M.",Debye Instituut voor Nanomaterialen Wetenschap,nld,309,1980,2025,25825,19912,73,30.94641002272579,6,258,43,1189,152,7940,3.905679968096888,16089,1.237615762322083,288,0.1037,25855,22217,78,33.55086847277249,6,273,43,1327,152,9070,3.947061792781263,16961,1.309887388715288,293,0,0,7,Nanoscience & Nanotechnology,0.2686084142394822,Applied Physics,0.145631067961165,Enabling & Strategic Technologies,0.4563106796116505,355,350,156020,0-20,journal_heavy,53,3
"Murray, Joseph Anthony",Mayo Clinic,usa,540,1988,2025,11754,31327,86,38.16102296748389,13,395,39,1907,256,12314,4.115397206539994,19560,1.601584867075665,483,0.1393,11653,36398,96,39.73755744092238,13,405,39,2123,256,13835,4.154573426385523,21254,1.712524701232709,486,0,0,13,Gastroenterology & Hepatology,0.5296296296296297,General & Internal Medicine,0.06296296296296296,Clinical Medicine,0.9314814814814815,201,207,108265,0-20,journal_heavy,54,3
"Lodish, Harvey F.",Massachusetts Institute of Technology,usa,615,1962,2022,2876,63461,130,59.09004791670399,30,433,84,1823,473,46294,4.432532196970466,48544,1.307288233355306,555,0.0687,3149,68142,135,60.89838125003734,30,455,84,1875,473,49350,4.441353266586818,50237,1.356410613691104,565,0,0,89,Biochemistry & Molecular Biology,0.3772652388797364,Developmental Biology,0.257001647446458,Biomedical Research,0.7018121911037891,132,125,212967,0-20,journal_heavy,55,3
"Brik, Mikhail G.",Universitatea de Vest din Timișoara,rou,507,1997,2025,27394,12079,54,27.60391414141412,25,485,144,3325,229,4810,3.888969298129545,8315,1.452675886951293,469,0.1948,22769,15002,60,31.90748556998554,25,553,144,4200,229,6060,3.981574215027534,9363,1.602264231549717,480,0,0,4,Applied Physics,0.4260355029585799,Materials,0.1854043392504931,Physics & Astronomy,0.6193293885601578,546,645,314640,0-20,journal_heavy,56,3
"Frederickson, Christopher J.","NeuroBioTex, Inc.",usa,110,1969,2023,30227,9734,40,16.84372294372294,2,945,41,5771,73,7660,3.860718712536485,5580,1.744444444444444,99,0.07690000000000001,32798,10545,43,17.37705627705627,2,967,41,6086,73,8211,3.881317093958053,5723,1.842565088240433,105,0,0,4,Neurology & Neurosurgery,0.5,Biochemistry & Molecular Biology,0.1272727272727273,Clinical Medicine,0.6090909090909091,2353,2198,360881,0-20,journal_heavy,57,3
"Anastas, Paul Thomas",Yale University,usa,206,1985,2025,11849,18657,53,25.29916190047769,29,793,65,9434,137,15228,4.113562550420403,15710,1.187587523870146,175,0.0527,13149,19694,55,26.98229682111261,29,813,65,9564,137,15811,4.125804541131227,16201,1.215603975063268,180,0,0,7,Organic Chemistry,0.2935323383084577,Environmental Sciences,0.1293532338308458,Chemistry,0.5522388059701493,307,255,179164,0-20,journal_heavy,58,3
"Bowers, John Edward","University of California, Santa Barbara",usa,2134,1976,2025,11741,43236,100,45.85057383119032,31,124,138,941,1297,28517,4.11561647091486,28508,1.516626911744072,1369,0.2144,9922,55035,116,51.15952680631982,31,132,138,1041,1297,36375,4.19340045597303,31795,1.730932536562352,1482,0,0,4,Optoelectronics & Photonics,0.4728209934395501,Optics,0.2539831302717901,Enabling & Strategic Technologies,0.5046860356138707,17,20,131858,0-20,journal_heavy,59,3
"Cowley, John M.",Arizona State University,usa,317,1946,2008,27485,6166,36,26.96428571428572,83,2195,153,3194,294,4908,3.887897589391805,4747,1.298925637244575,262,0.091,28662,6783,38,28.96428571428572,83,2287,153,3417,294,5449,3.918774321731415,4888,1.387684124386252,273,0,0,2,Microscopy,0.3701492537313433,Applied Physics,0.1701492537313433,Biomedical Research,0.391044776119403,9,9,4118,0-20,journal_heavy,60,3
